"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Specialty Toppings"|"Brookie Bridge"|"8.00"|"17 reviews 16 photos"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Specialty Toppings"|"New York Cheesecake"|"6.00"|"4 reviews 3 photos"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"Manhattan Special Naturally Flavored Soda"|"3.50"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"Coca Cola Company"|"3.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"Dasani bottled water"|"2.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"San Pellegrino Limonata"|"4.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"San Pellegrino Sparkling Water"|"2.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"Brooklyn Seltzer Boys"|"8.00"|"1 photo"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Sweets"|"Mott's Apple Juice"|"1.50"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Soft Drinks"|"Cappuccino"|"3.50"|"3 reviews 1 photo"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Soft Drinks"|"Espresso"|"2.50"|"8 reviews 2 photos"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Soft Drinks"|"Mighty Leaf Gourmet Tea"|"2.50"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Soft Drinks"|"Voglianera Italian hot chocolate"|"3.00"|"1 review"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Soft Drinks"|"Egg Cream"|"3.50"|"7 reviews"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Angry Orchard Crisp Apple Cider Cincinnati, Ohio"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Blue Moon Golden, Colorado"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Brooklyn Lager Brooklyn, New York"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Brooklyn Summer Ale Brooklyn, New York"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Peak Organic IPA Portland, Maine"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Peroni Italy"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Sixpoint Sweet Action Brooklyn, New York"|"6.00"|"2 reviews"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Bean & Leaf"|"Stella Artois Belgium"|"6.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Beer & Hard Cider"|"Bud Light St. Louis, Missouri"|"5.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Beer & Hard Cider"|"Corona Extra Mexico"|"5.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Beer & Hard Cider"|"Buckler Holland (non-alcoholic)"|"5.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"On Tap"|"Prosecco Mionetto, Italy mini"|"11.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"On Tap"|"Ros Domaine Houchart, Ctes de Provence 2013"|"10.00 38.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"In The Bottle"|"Cabernet Sauvignon Sawbuck, California 2011"|"10.00 38.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"In The Bottle"|"Chianti Coltibuono Cetamura, Italy 2012"|"11.00 42.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"In The Bottle"|"Nebbiolo d'Alba Giascoso Fratelli, Italy 2011"|"11.00 42.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"In The Bottle"|"Pinot Noir Mark West, California 2012"|"10.00 38.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Wine"|"Chardonnay Cartlidge & Browne, California 2011"|"10.00 38.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Wine"|"Pinot Grigio Mezzacorona, Italy 2012"|"9.00 34.00"|"1 review 1 photo"
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Wine"|"Sauvignon Blanc The Crossings, New Zealand 2013"|"10.00 38.00"|""
"Juliana’s Pizza"|"ysqgdbSrezXgVwER2kQWKA"|"Wine"|"Vermentino La Cala, Sardinia 2011"|"10.00 38.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Salads"|"Bonquerones Salad"|"7.75"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Salads"|"Campera Salad"|"7.75"|"1 review 1 photo"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Salads"|"Fruit Salad"|"7.75"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Salads"|"Marcona Salads"|"7.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Salads"|"Manchego Salad"|"7.00"|"1 review"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Specialty Meats"|"Despana Chorizo/ Chorizo"|""|"2 reviews 1 photo"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Specialty Meats"|"Cold Nuts/ Embutidos"|""|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Specialty Meats"|"Despana Morcilla/ Morcilla"|""|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Specialty Meats"|"Serrano Ham/ Jamon Serrano"|""|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Specialty Meats"|"Iberico"|""|"27 reviews 2 photos"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tapas"|"Marinated Olives"|"6.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tapas"|"Marinated White Anchovies"|"6.25"|"1 review"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tapas"|"Chorizo In Cider Sauce"|"7.00"|"1 review"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tapas"|"Chorizo Con Castanas"|"7.50"|"5 reviews"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tapas"|"Mussels In Pickled Sauce"|"6.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tortillas"|"Tortilla De Dequeso"|"24.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tortillas"|"Tortilla Deserrano"|"24.00"|"1 review"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tortillas"|"Tortilla Despana"|"24.00"|"2 reviews 2 photos"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tortillas"|"Tortilla Dezucchini"|"24.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Tortillas"|"Tortilla Tradicional"|"22.00"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Desserts"|"Homemade Cake Prepared"|"5.75"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Desserts"|"Chocolate Con Churros"|"3.75"|"1 review"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Desserts"|"Churros"|"3.50"|"8 reviews 2 photos"
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Desserts"|"Traditional Egg And Milk Custard"|"4.25"|""
"Despaña"|"cUyfnb3E7HvzNfbTgTjl_Q"|"Desserts"|"Flourless Almonds Tort"|"4.50"|""
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Bacon-Tater Tots"|""|"30 reviews 10 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Salmon Rillette"|"7.00"|"3 reviews"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Beef Tendon Puffs"|"8.00"|"19 reviews 9 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"East Coast Oysters"|"12.00"|""
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Crudo of Scallop"|"17.00"|"4 reviews 2 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Bibb Lettuce"|"13.00"|"1 review"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Burrata"|"14.00"|"13 reviews 7 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Seared Squid"|"15.00"|"4 reviews 2 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Ricotta Gnocchi"|"14.00 23.00"|"19 reviews 5 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Arctic Char"|"26.00"|"3 reviews 2 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Grass Fed Ribeye"|"32.00"|"2 reviews"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Lamb Loin & Belly"|"27.00"|"7 reviews 3 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Roasted Carrots"|"9.00"|"3 reviews 2 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Roasted Carrots"|"9.00"|"3 reviews 2 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Toasted Olive Oil Cake"|"10.00"|"5 reviews 2 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Cardamom Panna Cotta"|"10.00"|"11 reviews 4 photos"
"The Eddy"|"TMzgYJWl-DeKaA3kGcuK8A"|"Main"|"Chocolate Semifreddo"|"10.00"|"1 review 1 photo"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Tuna"|"18.00"|"14 reviews"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Scallop"|"24.00"|"12 reviews 2 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Black Bass"|"16.00"|"14 reviews 4 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Hamachi"|"18.00"|"52 reviews 12 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Salmon"|"14.00"|"12 reviews 3 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Octopus"|"24.00"|"62 reviews 14 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Seafood"|"Squid"|"18.00"|"28 reviews 8 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Toast"|"Cauliflower"|"10.00"|"32 reviews 5 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Toast"|"Fennel Ganoush"|"10.00"|"1 review"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Toast"|"Lobster"|"16.00"|"30 reviews 8 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Toast"|"Burrata Tuna Tapenade"|"16.00"|"2 reviews"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Vegetables"|"Kale Panzanella"|"12.00"|"5 reviews"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Vegetables"|"Hen of the Woods"|"12.00"|"37 reviews 9 photos"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Vegetables"|"Barley Risotto"|"14.00"|"3 reviews 1 photo"
"Bergen Hill"|"5ZaynmA5KDMQCwJgSQ4N_g"|"Dessert"|"Please ask for today's offering"|"8.00"|""
