id,price,bedrooms,lon,lag
1746490,9500,1.0,-73.9814,40.7721
1746505,2195,2.0,-73.9402,40.8507
1746511,4649,2.0,-73.977,40.7349
1746517,3499,1.0,-73.9528,40.7818
1746524,2300,0.0,-73.9552,40.7677
1746552,1800,1.0,-73.8158,40.7133
1746559,1650,1.0,-74.031,40.635
1746565,1700,1.0,-73.8337,40.7121
1746569,2400,2.0,-73.9136,40.7743
1746572,2500,2.0,-73.9136,40.7743
1746579,1650,1.0,-74.031,40.6209
1746581,2450,1.0,-73.9954,40.6969
1746586,2499,0.0,-73.9879,40.7254
1746587,2400,2.0,-73.9176,40.8686
1746590,2599,0.0,-73.9879,40.7254
1746602,3199,2.0,-73.9809,40.7286
1746603,2100,0.0,-73.9865,40.766
1746604,2950,1.0,-73.9809,40.7286
1746605,4500,0.0,-73.962,40.7585
1746610,2700,3.0,-73.9135,40.6986
1746613,2400,2.0,-73.9135,40.6986
1746619,2660,0.0,-73.986,40.6927
1746621,5035,2.0,-73.9527,40.776
1746622,5680,2.0,-73.9682,40.7926
1746623,2400,2.0,-74.0016,40.6831
1746624,3850,2.0,-73.9855,40.7297
1746633,4930,1.0,-74.0093,40.7306
1746634,3875,1.0,-73.9796,40.7402
1746642,3700,0.0,-73.9916,40.7451
1746643,4140,1.0,-73.9916,40.7451
1746647,3590,1.0,-73.9891,40.7773
1746653,3345,1.0,-73.9882,40.7786
1746655,6090,1.0,-73.9903,40.7471
1746661,3805,1.0,-73.9883,40.775
1746662,4600,1.0,-73.9883,40.775
1746670,5490,2.0,-73.9678,40.7934
1746673,3840,1.0,-73.9682,40.7926
1746677,3365,0.0,-73.9827,40.7762
1746680,2583,0.0,-73.9514,40.7163
1746682,2052,1.0,-73.9381,40.714
1746685,14000,3.0,-73.9823,40.7652
1746699,11000,3.0,-73.9876,40.7798
1746706,2950,3.0,-73.9175,40.7728
1746708,2450,2.0,-73.9175,40.7728
1746716,33000,5.0,-74.0095,40.7168
1746718,5995,3.0,-74.0141,40.7079
1746724,3200,2.0,-73.9508,40.803
1746726,2300,1.0,-73.9508,40.803
1746732,3000,2.0,-73.9813,40.6611
1746737,2795,1.0,-73.9913,40.7619
1746738,4800,2.0,-73.9459,40.7742
1746741,3425,1.0,-73.9795,40.7821
1746745,5650,1.0,-74.0027,40.7385
1746747,1950,1.0,-73.9494,40.7793
1746750,3850,2.0,-73.9977,40.7435
1746755,3200,4.0,-73.9539,40.6512
1746758,1600,1.0,-73.9577,40.6307
1746767,5600,2.0,-73.9496,40.7736
1746770,2795,1.0,-73.9538,40.8031
1746784,2099,2.0,-73.9286,40.6985
1746796,12500,4.0,-73.9449,40.7796
1746798,3100,1.0,-73.9656,40.7122
1746808,1725,1.0,-73.9119,40.7673
1746816,2950,0.0,-74.0159,40.7056
1746822,3300,2.0,-73.9673,40.7923
1746823,8295,2.0,-73.9576,40.7764
1746824,2000,2.0,-74.0076,40.6451
1746827,4500,2.0,-73.9727,40.7463
1746828,3000,1.0,-73.9727,40.7463
1746831,5000,4.0,-73.9603,40.6717
1746832,4500,1.0,-73.9827,40.7613
1746836,2200,2.0,-73.9759,40.6445
1746845,5200,2.0,-73.991,40.7027
1746848,2875,4.0,-73.9172,40.7811
1746860,2770,1.0,-73.9783,40.7748
1746862,2895,2.0,-73.9418,40.7033
1746864,6200,2.0,-73.9499,40.7836
1746865,1850,1.0,-73.9559,40.576
1746868,7100,1.0,-73.9937,40.7439
1746869,2750,0.0,-74.0156,40.7062
1746870,2950,0.0,-73.9798,40.7642
1746872,3500,4.0,-73.8117,40.7703
1746874,5995,2.0,-73.9867,40.7649
1746875,9000,2.0,-73.9905,40.7753
1746879,4200,1.0,-73.9816,40.7708
1746881,2550,0.0,-74.0046,40.7411
1746882,2900,0.0,-73.9797,40.7502
1746891,2300,0.0,-73.9832,40.7249
1746891,2300,0.0,-73.9832,40.7249
1746892,3300,1.0,-73.9561,40.7451
1746893,2500,3.0,-74.0848,40.6197
1746894,2100,3.0,-73.8132,40.692
1746897,1950,2.0,null,null
1746898,16900,3.0,-73.9542,40.7795
1746900,2200,2.0,-73.9251,40.7429
1746902,4500,3.0,-73.9883,40.7448
1746903,2200,2.0,-73.9251,40.7431
1746915,3850,0.0,-73.9918,40.7242
1746917,2825,0.0,-73.9745,40.7898
1746920,2775,0.0,-73.9689,40.7941
1746924,3550,1.0,-73.9516,40.7732
1746925,1400,1.0,-73.8992,40.8853
1746930,2731,1.0,-73.9407,40.7921
1746934,3800,3.0,-73.9438,40.7161
1746935,12700,4.0,-73.975,40.6682
1746938,3400,1.0,-73.9686,40.7576
1746939,3000,3.0,-73.9441,40.8015
1746941,3100,3.0,-73.9441,40.8015
1746948,3800,2.0,-73.9935,40.6926
1746949,2300,1.0,-73.9929,40.7162
1746968,3650,1.0,-73.9883,40.7778
1746971,3380,0.0,-73.9734,40.7489
1746981,2595,2.0,-73.9478,40.7797
1746993,2799,2.0,-73.9581,40.7197
1746998,2800,1.0,-74.0104,40.7036
1747007,3033,3.0,-73.9598,40.8142
1747012,4750,1.0,-73.979,40.7806
1747018,1450,1.0,-73.8684,40.8557
1747023,5000,4.0,-73.9869,40.6823
1747024,4450,3.0,-73.987,40.6824
1747048,2295,2.0,-73.9479,40.7029
1747049,9800,3.0,-73.9902,40.7037
1747058,3625,1.0,-73.9874,40.7667
1747061,3000,3.0,-73.9529,40.6872
1747068,2900,3.0,-73.9195,40.7003
1747073,3895,2.5,-73.9432,40.7111
1747074,3200,1.0,-73.9829,40.7423
1747076,2700,3.0,-73.9584,40.61
1747085,2800,3.0,-73.9264,40.6955
1747090,2400,1.0,-73.9481,40.8348
1747092,2450,0.0,-73.9683,40.7534
1747097,4195,4.0,-73.953,40.6676
1747099,2050,2.0,-73.9304,40.8557
1747102,2550,2.0,-73.993,40.6684
1747102,2550,2.0,-73.993,40.6684
1747106,2900,3.0,-73.9264,40.6955
1747110,3700,3.0,-73.9293,40.6994
1747112,2095,1.0,-73.9417,40.8456
1747113,4300,2.0,-73.9425,40.8087
1747115,2150,0.0,-73.9709,40.7479
1747122,3495,1.0,-73.9717,40.7535
1747126,9500,2.0,-73.9661,40.7616
1747135,2500,1.0,-73.97,40.6929
1747144,2950,3.0,-73.961,40.8007
1747162,1950,1.0,-73.9205,40.7411
1747165,3195,1.0,-73.9792,40.7488
1747166,1800,0.0,-73.9874,40.6968
1747170,4850,1.0,-73.9828,40.7761
1747172,6495,2.0,-73.9828,40.7761
1747173,7295,2.0,-73.9828,40.7761
1747175,9500,2.0,-73.9661,40.7577
1747176,2100,1.0,-73.9572,40.7348
1747184,75000,1.0,-73.9717,40.7651
1747185,50000,2.0,-73.9717,40.7651
1747189,2600,3.0,-73.9041,40.7015
1747193,2400,3.0,-73.9214,40.6811
1747197,6100,2.0,-73.9651,40.7605
1747211,2400,2.0,-73.9375,40.6914
1747212,4200,3.0,-73.9375,40.6914
1747213,2400,2.0,-73.9375,40.6914
1747214,3600,4.0,-73.9563,40.7114
1747215,5800,3.0,-73.9958,40.6799
1747259,3200,1.0,-73.9531,40.777
1747262,2900,0.5,-73.9926,40.7368
1747268,2900,1.0,-73.9675,40.7547
1747269,3400,2.0,-73.9796,40.6927
1747270,2000,0.0,-73.9954,40.6788
1747273,2000,2.0,-73.8145,40.7774
1747279,12000,3.0,-74.0172,40.7069
1747288,3400,2.0,-73.9239,40.7634
1747294,4550,1.0,-73.9871,40.7221
1747295,6550,2.0,-73.9871,40.7221
1747298,5250,4.0,-73.9483,40.8011
1747299,2999,2.0,-73.9919,40.762
1747305,3200,1.0,-73.9798,40.7387
1747306,5595,2.0,-73.9735,40.7468
1747308,5400,1.0,-73.9616,40.7658
1747313,2250,2.0,-73.923,40.7441
1747343,2650,2.0,-73.9251,40.773
1747343,2650,2.0,-73.9251,40.773
1747366,1295,0.0,-73.9446,40.6381
1747377,3595,1.0,-73.9827,40.7647
1747379,5495,2.0,-74.0118,40.706
1747384,2800,3.0,-73.952,40.6591
1747391,3525,1.0,-73.9885,40.7655
1747392,3600,1.0,-73.9885,40.7655
1747400,6100,1.0,-74.009,40.7385
1747421,3599,2.0,-73.982,40.7299
1747429,3795,1.0,-73.9926,40.7012
1747430,2500,2.0,-73.9556,40.776
1747433,4000,1.0,-73.9827,40.7347
1747434,1995,2.0,-73.9192,40.6806
1747435,3000,1.0,-73.9708,40.7518
1747438,4130,1.0,-74.0078,40.7115
1747445,2195,3.0,-73.9296,40.852
1747448,7500,2.0,-73.9816,40.7708
1747450,2650,1.0,-73.9869,40.685
1747451,7600,2.0,-74.0104,40.7054
1747459,2175,2.0,-73.9438,40.7999
1747462,4200,1.0,-73.9776,40.7656
1747463,6800,2.0,-73.9776,40.7656
1747464,3000,0.0,-73.9653,40.764
1747469,2500,2.0,-73.9785,40.6529
1747473,6200,2.0,-73.995,40.6893
1747476,1748,0.0,-73.9328,40.7981
1747481,1842,0.0,-73.9244,40.8669
1747494,2295,2.0,-73.9952,40.7606
1747496,2900,1.0,-73.9522,40.8084
1747500,2925,1.0,-73.986,40.6927
1747501,8760,2.0,-73.9903,40.7471
1747502,3090,0.0,-73.9734,40.7489
1747503,4265,1.0,-73.973,40.7474
1747507,2149,3.0,-73.9251,40.6765
1747510,4600,2.0,-74.0108,40.7034
1747527,3900,3.0,-73.9218,40.6859
1747532,2500,1.0,-73.9468,40.7149
1747535,2695,2.0,-73.9455,40.7829
1747552,2895,2.0,-73.9514,40.7111
1747553,2300,2.0,-74.0066,40.6466
1747559,2495,2.0,-73.9209,40.8684
1747561,8640,2.0,-73.9923,40.7028
1747564,1850,0.0,-73.9507,40.7802
1747566,3950,1.0,-73.9725,40.7551
1747567,11900,4.0,-73.9718,40.7848
1747575,1650,1.0,-73.9423,40.7899
1747576,2300,2.0,-74.0066,40.6466
1747586,3700,1.0,-74.0055,40.7353
1747588,2600,2.0,-73.921,40.765
1747593,2099,1.5,-73.9384,40.6915
1747601,8000,2.0,-73.9944,40.7344
1747603,1850,0.0,-73.845,40.7213
1747605,4200,1.0,-73.9548,40.7787
1747607,13000,2.0,-74.0035,40.7178
1747608,4500,2.0,-73.9715,40.785
1747616,6100,3.0,-73.9836,40.6701
1747621,1875,0.0,-73.9508,40.7837
1747629,1400,0.0,-73.8424,40.7218
1747633,2095,1.0,-73.9962,40.713
1747636,3195,1.0,-73.9799,40.6891
1747639,3895,1.0,-73.9844,40.7453
1747646,5900,2.0,-73.973,40.7836
1747648,4900,4.0,-73.987,40.6824
1747650,2100,1.0,-73.9471,40.7263
1747652,2395,1.0,-73.9659,40.7568
1747660,18650,2.0,-73.9715,40.7655
1747662,2700,1.0,-73.9778,40.727
1747672,4400,2.0,-73.9835,40.695
1747674,2830,1.0,-73.9524,40.7134
1747685,6000,2.0,-73.9713,40.7456
1747698,2900,2.0,-73.95,40.7076
1747699,2575,1.0,-73.95,40.7076
1747703,6000,2.0,-73.9579,40.7331
1747704,1800,2.0,-73.9072,40.7097
1747714,4800,1.0,-73.9675,40.7542
1747715,4100,3.0,-73.9695,40.6953
1747716,1995,2.0,-73.9072,40.7097
1747718,2875,2.0,-73.9787,40.7274
1747723,3750,1.0,-73.9798,40.7642
1747731,1999,3.0,-73.869,40.8719
1747732,3250,2.0,-73.958,40.7178
1747733,2000,3.0,-73.9195,40.659
1747739,4695,1.0,-73.9788,40.7471
1747743,2500,3.0,-73.9242,40.81
1747745,3200,1.0,-73.9516,40.8091
1747746,2400,0.0,-73.9452,40.778
1747754,2500,2.0,-73.8802,40.7493
1747765,2650,2.0,-73.9445,40.7929
1747771,3021,1.0,-73.9817,40.6938
1747773,35000,4.0,-73.953,40.7835
1747776,2350,1.0,-73.9993,40.7285
1747777,2500,0.0,-73.9702,40.7611
1747778,3295,1.0,-73.9817,40.6938
1747783,3500,1.0,-73.9856,40.7519
1747785,2500,3.0,-73.9306,40.867
1747796,500000,6.0,-73.9717,40.7651
1747797,300000,2.0,-73.9717,40.7651
1747801,3400,3.0,-73.9171,40.7617
1747801,3400,3.0,-73.9171,40.7617
1747809,6250,2.0,-73.9889,40.7408
1747820,5775,2.0,-73.9889,40.7408
1747821,4750,1.0,-73.9757,40.7823
1747826,2350,1.0,-73.9491,40.7759
1747827,3275,0.0,-73.9898,40.7339
1747830,2100,2.0,-73.9367,40.7004
1747831,2100,0.0,-73.9771,40.7797
1747834,3300,2.0,-73.9652,40.8039
1747835,8900,4.0,-73.9796,40.736
1747844,2500,1.0,-73.9201,40.76
1747848,3483,2.0,-73.9419,40.7159
1747849,3940,2.0,-73.9404,40.7165
1747851,2700,2.0,-73.9852,40.7179
1747852,2500,0.5,-73.9993,40.7453
1747863,5550,2.0,-73.9533,40.7791
1747878,4150,1.0,-73.9972,40.7566
1747881,2400,3.0,-73.9572,40.6381
1747883,3895,1.0,-74.0071,40.7073
1747886,11995,1.0,-73.9924,40.734
1747889,3550,1.0,-74.0005,40.7395
1747892,3000,3.0,-73.9507,40.7438
1747898,3200,2.0,-73.9893,40.7449
1747900,85000,3.0,-73.9717,40.7651
1747901,125000,3.0,-73.9717,40.7651
1747907,2550,1.0,-73.9786,40.7805
1747909,6500,2.0,-73.9557,40.7759
1747910,1950,3.0,-73.9124,40.8766
1747919,8995,2.0,-73.9678,40.7525
1747931,3350,1.0,-73.9956,40.7602
1747932,2600,1.0,-73.9377,40.7535
1747936,2650,1.0,-73.9806,40.7148
1747937,12500,2.0,-73.9613,40.778
1747938,2800,2.0,-73.9093,40.7805
1747942,2250,0.0,-73.9727,40.7848
1747946,2025,1.0,-73.9471,40.7815
1747948,7995,3.0,-73.9571,40.7762
1747949,4700,4.0,-73.9278,40.7694
1747960,2850,1.0,-73.9826,40.7017
1747963,5500,1.0,-73.9962,40.7498
1747964,6750,2.0,-73.9962,40.7498
1747969,2650,0.0,-74.0039,40.7405
1747970,2195,0.0,-73.9999,40.7298
1747973,6095,3.0,-74.0009,40.7347
1747974,4750,1.0,-73.9972,40.7328
1747977,2450,1.0,-73.9973,40.7198
1747981,22000,1.0,-73.9717,40.7651
1747982,37000,2.0,-73.9717,40.7651
1747983,50000,2.0,-73.9717,40.7651
1747984,18000,1.0,-73.9717,40.7651
1747985,5800,2.0,-73.9787,40.7743
1747986,2095,0.0,-73.974,40.6875
1747987,9950,2.0,-73.9914,40.7404
1747992,75000,7.0,-73.9994,40.7325
1748016,2650,1.5,-73.9491,40.7157
1748018,3500,1.0,-73.9525,40.7658
1748023,4400,1.0,-74.0176,40.7067
1748029,5000,3.0,-73.949,40.8064
1748030,3000,1.0,-73.949,40.8064
1748031,3000,2.0,-73.949,40.8064
1748040,2900,0.0,-74.0073,40.7057
1748041,4500,1.0,-73.9737,40.7492
1748044,8995,2.0,-74.0029,40.7242
1748052,15250,3.0,-73.9728,40.7874
1748056,6100,2.0,-74.0025,40.7308
1748063,1795,1.0,-73.8787,40.7527
1748064,4578,2.0,-73.9774,40.7914
1748093,4185,3.5,-73.9806,40.721
1748097,2099,0.0,-73.9498,40.7794
1748116,3200,1.0,-74.0036,40.7473
1748120,2625,3.0,-73.8224,40.7504
1748132,2300,0.0,-73.9964,40.6966
1748143,3000,1.0,-73.9642,40.7192
1748145,3750,1.0,-73.9819,40.7443
1748146,2750,1.0,-73.9585,40.8011
1748147,9875,2.0,-73.9582,40.7643
1748148,2450,1.0,-73.9346,40.7695
1748152,7350,2.0,-74.0048,40.7169
1748170,5200,1.0,-73.9897,40.7194
1748172,3350,3.0,-73.8612,40.7264
1748201,7450,2.0,-73.9525,40.7658
1748202,2000,0.0,-73.9231,40.7432
1748203,3495,4.0,-73.8611,40.7268
1748212,2900,2.0,-73.9483,40.7226
1748213,2658,3.0,-73.9069,40.9038
1748215,5000,2.0,-73.9806,40.7377
1748218,4795,2.0,-73.9975,40.6754
1748219,3550,0.0,-73.9678,40.6962
1748221,11995,4.0,-73.9842,40.7804
1748225,2350,2.0,-73.9206,40.699
1748229,4005,1.0,-73.9761,40.7802
1748232,2450,0.0,-73.986,40.6927
1748236,2300,0.0,-73.971,40.7863
1748257,4004,1.0,-73.9921,40.7677
1748259,1900,1.0,-73.9099,40.6817
1748259,1900,1.0,-73.9099,40.6817
1748273,7495,3.0,-73.9592,40.8012
1748283,2400,3.0,-73.8239,40.7743
1748284,3850,2.0,-73.9405,40.7165
1748290,4200,1.0,-73.977,40.6859
1748291,3700,2.0,-73.977,40.6859
1748293,2990,2.0,-73.9616,40.7968
1748302,2395,2.0,-73.9407,40.7242
1748308,1750,1.0,-73.9172,40.7554
1748310,2300,3.0,-73.9241,40.6552
1748312,2100,2.0,-73.9435,40.6706
1748313,1950,2.0,-73.9243,40.8662
1748324,4950,2.0,-73.9536,40.7699
1748329,1900,0.0,-73.9535,40.7989
1748342,4000,2.0,-73.9845,40.7188
1748343,6200,2.0,-73.9696,40.7564
1748355,3800,3.0,-73.9249,40.7708
1748356,8800,1.0,-74.0,40.7365
1748358,20000,4.0,-74.0049,40.7312
1748359,8000,2.0,-74.0045,40.7366
1748363,21500,4.0,-73.9905,40.7753
1748364,3650,1.0,-73.9894,40.7023
1748371,2250,1.0,-73.9885,40.7288
1748377,2395,1.0,-73.9935,40.7599
1748382,6500,3.0,-73.9937,40.6951
1748383,3200,1.5,-73.9985,40.684
1748390,2495,1.0,-73.9676,40.7989
1748422,3695,1.0,-73.9702,40.7871
1748448,2400,2.0,-73.8004,40.7713
1748449,1770,1.0,-73.8602,40.7366
1748451,1525,0.0,-73.8634,40.737
1748468,4828,2.0,-73.9564,40.7699
1748469,3299,2.0,-73.9416,40.713
1748471,3465,1.0,-73.9956,40.7553
1748473,4065,1.0,-73.9916,40.7451
1748476,3100,0.0,-73.983,40.7671
1748479,2400,1.0,-73.9205,40.7715
1748492,5499,3.0,-73.9841,40.6877
1748493,3450,2.0,-73.9737,40.6931
1748498,2600,1.0,-73.978,40.7492
1748502,3650,1.0,-73.9527,40.7668
1748513,5000,1.0,-73.9824,40.7786
1748514,2675,2.0,-73.9611,40.6411
1748515,1800,1.0,-73.948,40.6727
1748520,2850,3.0,-73.9292,40.8589
1748529,3000,3.0,-73.9207,40.7012
1748541,3400,4.0,-73.9045,40.7038
1748544,3450,3.0,-73.9937,40.7252
1748545,2300,1.0,-73.9656,40.7609
1748548,2199,2.0,-73.9985,40.7193
1748549,1999,0.0,-73.9582,40.7681
1748549,1999,0.0,-73.9582,40.7681
1748551,2250,3.0,-73.9287,40.6825
1748552,2700,3.0,-73.9287,40.6825
1748560,3000,2.0,-73.9668,40.6905
1748588,2600,2.0,-73.9722,40.6832
1748589,5600,1.0,-73.9808,40.781
1748590,1795,2.0,-73.8815,40.8787
1748593,2600,2.0,-73.9413,40.8082
1748594,3700,1.0,-73.9499,40.7836
1748606,1325,1.0,-73.8619,40.8475
1748611,1150,1.0,-73.9089,40.8433
1748616,3000,1.0,-73.9827,40.7613
1748617,3595,2.0,-74.0019,40.7261
1748618,2710,0.0,-73.9604,40.804
1748619,2200,1.0,-73.946,40.6829
1748622,2385,2.0,-73.9486,40.6758
1748623,4250,1.0,-73.9798,40.7642
1748625,4000,4.0,-73.9528,40.8243
1748629,2500,3.0,-73.9489,40.7906
1748639,1999,2.0,-74.0262,40.6203
1748640,1749,2.0,-73.9372,40.6667
1748648,1595,1.0,-73.9588,40.6531
1748652,1595,0.0,-73.9627,40.6408
1748657,1625,1.0,-73.9045,40.7748
1748696,3221,0.0,-74.0075,40.7046
1748706,6450,2.0,-73.9963,40.7226
1748708,1975,0.0,-73.9836,40.7314
1748718,2500,1.0,-73.9576,40.6814
1748720,3500,1.0,-73.9728,40.7864
1748724,6429,3.0,-73.9644,40.7571
1748726,3850,1.0,-73.9796,40.7402
1748727,2550,0.0,-73.9596,40.7662
1748729,2699,1.0,-73.971,40.752
1748730,6850,1.0,-74.0085,40.7392
1748736,4416,1.0,-73.9909,40.7448
1748737,3400,1.0,-74.006,40.7082
1748738,2700,2.0,-73.962,40.7122
1748741,3750,0.0,-74.0081,40.705
1748749,2699,1.0,-74.0019,40.7358
1748752,2200,1.0,-73.9163,40.7575
1748755,3240,0.0,-73.9725,40.7437
1748756,2599,3.0,-73.9173,40.6918
1748759,4895,1.0,-73.9842,40.7443
1748762,2500,1.0,-73.962,40.7122
1748764,6495,1.0,-74.0036,40.7177
1748769,1600,1.0,-73.9428,40.8345
1748771,2156,2.0,-73.919,40.6814
1748771,2156,2.0,-73.919,40.6814
1748784,2300,3.0,-73.9386,40.8246
1748785,4550,1.0,-73.9892,40.7484
1748789,3950,1.0,-73.9797,40.7502
1748794,3500,1.0,-74.0084,40.7261
1748795,2200,0.0,-74.0025,40.7259
1748796,1999,0.0,-73.9484,40.8229
1748802,2350,1.0,-73.9857,40.6879
1748821,2100,2.0,-73.9382,40.8233
1748823,2400,2.0,-73.9214,40.7626
1748829,3500,2.0,-73.9986,40.6838
1748835,1995,0.0,-73.9756,40.7458
1748836,2825,1.0,-73.9826,40.6963
1748839,1950,0.0,-73.9949,40.6898
1748840,3400,2.0,-73.9199,40.767
1748841,1400,1.0,-73.7626,40.707
1748848,2450,1.0,-73.9495,40.7623
1748852,2595,3.0,-73.9307,40.775
1748865,2095,0.0,-73.9621,40.7987
1748866,2745,1.0,-73.9762,40.7833
1748867,3700,1.0,-74.0052,40.7351
1748871,4300,1.0,-73.9923,40.7579
1748873,14000,3.0,-73.9649,40.7747
1748878,2050,1.0,-73.9543,40.777
1748882,5395,2.0,-73.9972,40.7328
1748882,5395,2.0,-73.9972,40.7328
1748884,3395,1.0,-73.9578,40.7449
1748888,2300,2.0,-73.9143,40.6842
1748896,2800,2.0,-73.9303,40.6898
1748897,4500,1.0,-74.0172,40.7069
1748900,2525,2.0,-73.8172,40.7086
1748902,2600,2.0,-73.9298,40.6872
1748903,1700,1.0,-73.9143,40.6842
1748905,4495,3.0,-73.9772,40.785
1748908,1995,0.0,-73.9756,40.7458
1748912,4295,1.0,-73.992,40.7445
1748914,2500,0.0,-74.0073,40.7067
1748919,3200,2.0,-73.9924,40.7602
1748934,4000,1.0,-73.9977,40.7182
1748935,25000,4.0,-74.0027,40.7451
1748936,4600,2.0,-73.9736,40.7485
1748939,7350,2.0,-73.9774,40.7772
1748941,2800,1.0,-73.9789,40.7497
1748942,2900,3.0,-73.946,40.6579
1748943,2600,3.0,-73.946,40.6579
1748945,2600,3.0,-73.9448,40.6578
1748951,1600,2.0,-73.8653,40.8528
1748955,3000,2.0,-73.9828,40.6697
1748964,1950,0.0,-73.9699,40.7494
1748967,2795,2.0,-73.9488,40.7897
1748971,3100,1.0,-74.0015,40.74
1748973,2475,3.0,-73.9266,40.6871
1748975,2000,3.0,-73.8586,40.8862
1748980,2300,2.0,-73.9549,40.6548
1748984,1900,2.0,-73.909,40.7676
1748986,2445,0.0,-73.863,40.733
1748995,2950,0.0,-73.9597,40.7784
1749009,2995,0.0,-74.0108,40.7034
1749011,5000,2.0,-73.9591,40.6913
1749017,2300,2.0,-73.9186,40.7748
1749018,2700,3.0,-73.9135,40.6885
1749023,2100,0.0,-73.9696,40.754
1749025,2500,2.0,-74.0255,40.6267
1749027,2400,2.0,-74.0016,40.6831
1749034,3430,3.0,-73.9582,40.664
1749037,4000,2.0,-73.9917,40.6845
1749040,2584,2.0,-73.9582,40.664
1749042,1969,1.0,-73.9582,40.664
1749043,2975,3.0,-73.9413,40.7859
1749049,4150,1.0,-73.9923,40.7579
1749051,4550,3.0,-73.9824,40.7416
1749052,2350,2.0,-73.9213,40.7695
1749059,1500,1.0,-73.9282,40.859
1749060,2575,3.0,-73.9289,40.8587
1749066,2800,2.0,-73.98,40.6698
1749067,4250,1.0,-73.9518,40.7774
1749073,45000,4.0,-74.0044,40.7484
1749074,6000,2.0,-73.9604,40.6809
1749075,3300,3.0,-73.9567,40.6735
1749079,3950,1.0,-73.9848,40.7473
1749080,9000,2.0,-73.9925,40.744
1749083,2995,3.0,-73.9138,40.7082
1749085,2100,3.0,-73.9134,40.6272
1749086,6450,2.5,-73.9516,40.7732
1749104,1599,0.0,-73.9277,40.7623
1749120,2550,0.5,-73.9571,40.7474
1749121,4500,3.0,-74.0395,40.6303
1749127,3895,3.0,-73.976,40.7869
1749129,5700,2.0,-73.9568,40.7483
1749135,6850,2.0,-73.9871,40.7221
1749141,3550,1.0,-73.9899,40.6864
1749142,3695,3.0,-73.9245,40.7667
1749143,2800,0.0,-73.9885,40.7755
1749144,3995,3.0,-73.9484,40.7801
1749146,2400,2.0,-73.9395,40.8059
1749156,3295,1.0,-73.9899,40.6864
1749160,3850,1.0,-73.9727,40.7463
1749161,3800,1.0,-73.9727,40.7463
1749162,4400,1.0,-73.9727,40.7463
1749171,2295,1.0,-73.9542,40.6833
1749175,2700,3.0,-73.9143,40.6842
1749176,2099,0.0,-73.9673,40.6856
1749177,1900,1.0,-73.9143,40.6842
1749178,2300,2.0,-73.8523,40.727
1749180,14000,3.0,-73.9696,40.7878
1749184,1400,1.0,-73.9486,40.6388
1749185,5100,3.0,-73.9858,40.7274
1749205,1575,1.0,-73.9287,40.8543
1749206,2800,2.0,-73.9411,40.7929
1749219,3550,0.0,-74.0102,40.7063
1749226,2950,2.0,-73.9445,40.7113
1749231,1900,2.0,-73.9273,40.6918
1749233,3195,1.0,-73.9526,40.7719
1749234,2800,2.0,-73.9731,40.6784
1749236,10500,5.0,-73.9467,40.8238
1749241,2825,1.0,-73.9819,40.7465
1749242,3700,1.0,-73.9496,40.7736
1749243,2400,0.0,-73.9452,40.778
1749245,1995,2.0,-73.926,40.8608
1749246,1917,1.0,-73.9747,40.6797
1749247,4583,3.0,-73.9747,40.6797
1749248,2775,0.0,-74.0078,40.7115
1749253,2575,0.0,-74.0033,40.7394
1749256,2700,2.0,-73.9473,40.7733
1749267,4905,1.0,-74.0047,40.7476
1749272,11600,3.0,-73.9846,40.7754
1749277,2775,0.0,-73.9548,40.746
1749279,2000,3.0,-73.916,40.8261
1749280,7200,0.0,-73.9178,40.6197
1749288,3500,2.0,-73.9275,40.7664
1749289,17950,3.0,-73.9774,40.7772
1749290,5000,1.0,-74.0137,40.7091
1749301,2899,1.0,-73.9656,40.7936
1749310,2800,3.0,-74.03,40.6253
1749311,2800,3.0,-74.0273,40.6246
1749313,4375,1.0,-74.0029,40.7242
1749314,4400,1.0,-74.0029,40.7242
1749316,2350,2.0,-73.9295,40.6965
1749321,2399,0.0,-73.9795,40.7424
1749324,3200,2.0,-73.9807,40.6778
1749331,2300,2.0,-73.9395,40.8059
1749333,12500,2.0,-74.0035,40.7178
1749336,3250,2.0,-73.9513,40.7075
1749339,2750,2.0,-73.9253,40.7045
1749340,2300,2.0,-73.9187,40.6996
1749359,2900,3.0,-73.9403,40.8233
1749362,2900,1.0,-73.9587,40.7324
1749363,3350,2.0,-73.9475,40.7273
1749364,1795,3.0,-73.958,40.6426
1749384,3685,1.0,-73.977,40.7349
1749390,6495,2.0,-73.9661,40.7616
1749393,5738,2.0,-73.9825,40.7207
1749394,3750,1.0,-73.9615,40.764
1749395,5800,2.0,-73.9488,40.7828
1749396,10250,2.0,-73.9715,40.7655
1749398,4250,2.0,-73.9848,40.7238
1749400,1900,2.0,-73.8393,40.693
1749409,5875,1.0,-74.009,40.7385
1749424,2400,1.0,-73.9676,40.7989
1749429,7000,2.0,-73.9669,40.7603
1749430,2295,1.0,-73.9939,40.6928
1749434,2495,2.0,-73.9467,40.7802
1749436,2490,0.0,-73.9874,40.7637
1749437,1487,1.0,-73.9587,40.6518
1749439,7100,3.0,-73.9912,40.7432
1749441,3099,2.0,-73.9456,40.7929
1749443,3000,0.0,-73.9648,40.7613
1749444,3200,2.0,-73.9456,40.7929
1749447,1799,1.0,-73.9187,40.7418
1749447,1799,1.0,-73.9187,40.7418
1749467,3600,1.0,-73.9527,40.7668
